"index","Job Title","Company Name","Company Star Rating","Company Location","Required Skills","URL"
36,Senior Business Analyst,Navirum Inc,,Toronto,"Excel, MS office, PowerPoint, AWS",https://www.glassdoor.com/partner/jobListing.htm?pos=805&ao=1110586&s=58&guid=0000017f935ad00eac24ac40cf7747bc&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_afbb4678&cb=1647444677003&jobListingId=1007703857585&cpc=9908D8D4413DBB8A&jrtk=3-0-1fu9llk1o3oc3001-1fu9llk26mlve800-b88c0b4488c12344--6NYlbfkN0AYFXgnn7ifQ8SsADkWq7gjSrpDKZ2-gwbewEPlHmtwMv6sgzyIYXfm26DI2DabFriocFXvCDe1M7ZdMQKwLCP9EJ85xz2TQfLPOdCNnx_Ck8DT3GHV5LLW9L3dRi2veTqSpWvTYNBKLlYRMhvvyqKn7MnIkh3QhqKnK4mjCi-cANhLwxce5g7ChVZTyHWJ3bnrnpNcgnyWz0M95QlFyF2cTOs5dmQQdx1F0VipuN5FcYABOTDJtWAJj_Pu_1npSTEqx3zJz0r0Sl_okw1ebn7ewrTkiOPwfVMg-1IhbkpQRob60atQFCUTmgc07XY9GwSfT0P3Y7vWAk9Qz5D7B0ZOxLcW0DHKTsJu1HvsdnunU79aCSRQgFw0A_bkjDB4NXucsrOv4hd-BbllJhiH4ND8myk_f1vZ-o_TPSQ12c31GSR1flmIBNA5m2WUaE9tieBF2-AeS1q_2Dg52nng8rSbIDln9sVH1w_SIxRT47DkYCrxG373HZrk
37,"Business Systems Analyst, Supply Chain",Canada Goose Inc.,3.6,Toronto,"SQL, Azure, Scala",https://www.glassdoor.com/partner/jobListing.htm?pos=905&ao=1110586&s=58&guid=0000017f935bb215b870e7a67b14050a&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_0aaad4c4&cb=1647444734889&jobListingId=1007672917390&cpc=F41FEAB56D215062&jrtk=3-0-1fu9lnchnu3a3801-1fu9lnci5n5f0800-97dc326a4909db92--6NYlbfkN0DS8a26ovoDmDVWKnecPTLFR8SHVHLxO_NaDhkaouMlpRBQVxuxbv2csLUuPuwEwOvpP37atnMgVhyJ34rnBuGDo6JvFbV3jDm9pasVtliOtW9reLs0xadzFWTDLlxtMlKqlgczf2jaxVpTICxVGe6pWHBN4Jk5g4S3pzH_vSn3BSvl2GXX1MAcilLajIIGs2k0mFJVjy3EMtbJhvnDkGM9SVBgI4zAu8D7ZAfZ9u8zv_au1laLlQst4FTq3BUFOW54kovKRCauzxEiMFBpjlrdThNMybhrgYf5OjHdLE0tsGPyz57P_faG5zYayHfSq-S_KjObUCZC53PV8EeOvbDbzYZRQTRS-REbOEgJtmZh8jrCMrG36hZTti85k7okH-MkoOPWZGs7K0fYuPPH_SSZjsIgXLCcxYJxggiFs9q9N_YvBU1cHMhs7sxgve3fv9E6ZPLvXxdlhMb68KEw_6G98A8sfoUSBEJ_GrmVOyM626KcHHdTB7IWJ0CMZ3Xi-J3u43Q3Wn4k7hBrQ5UZsVwDyASGkLFtTW11jN_vzGdAgRXgzoG2iDuO3svHTIN2k5bWGJ3vpjODjcRXdul-Oa34
38,Business Analyst,Cloverdale Paint Inc,3.5,Surrey,"Power BI, Excel",https://www.glassdoor.com/partner/jobListing.htm?pos=904&ao=1110586&s=58&guid=0000017f935bb215b870e7a67b14050a&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_fefefb83&cb=1647444734888&jobListingId=1007620275858&cpc=8795CF9063CD573D&jrtk=3-0-1fu9lnchnu3a3801-1fu9lnci5n5f0800-450b779e6a3d40b8--6NYlbfkN0B_98hYTtp1LvExIHqHQ2aGcahNwumgdIEZm340ZJthfxSqtjsAdut9zfnU_h3KGVGUajKh1LUFH3sAF_fkuht06UsoxSqwKw1w2UvzgOmApPyU1bDmfs66igGNYp18Bw78sKsPQRSr1AmdGjVJ5j_h7-W7t5F0_mxhXz96xJH-FYWWsRf5R1VgQO6QQoAZb5J-yZ7Y2vsJCS0bf68hTQJntePJ09NxCtg5WuPXv-JhAX58MKxKif2fTQpueBQOPnmmRpQZATJ0Jhq098jHSVaGoPwnBid6rQYBi65Ut7eEJIIl5_T7UIkAnLvP4ovwTZDWxYDEwgkZ5Blpvlh1JbpOkNKMHvnf8fFfakoi92NSUQAuZgp1xBF1s6cagQUd6--QXHuOGgB9qePl0DyUb-jsfRTz3M3-fgnYlnpMAONeio0y6Mro4YP_LDw85KiRmn4paHCj8Ik4H5N6oBTE-PXaRlfW41A6Gi0HMzn3pGiA0g%3D%3D
39,Business Analyst - 332935,Procom,4.1,Vancouver,"Java, SQL, Excel, MS office, VB, VBA",https://www.glassdoor.com/partner/jobListing.htm?pos=1006&ao=1110586&s=58&guid=0000017f935c595693739b5be1cd2ea5&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_1754fbc5&cb=1647444777827&jobListingId=1007672765894&cpc=2CAED5C921A5F994&jrtk=3-0-1fu9lomf0u4bv801-1fu9lomfhq6dr800-56261af55edb5136--6NYlbfkN0BreR47D9bMWJ28XlwS8rs2_GIFY3-vSdy_Xwl-swcV-nLMwXF3u7nt_W1_ybLH0QOuXZERNOJtfmQB7rgGu1o5g_MUBxX5Hfdznoqh9a4wz5Hr3u_4df1vlO0ce3JlkpjSGIf95g_G-F5tNGn3fkWskn3XnwLiWeINKfyIdwrisrB3EP5aQDC4f5bNpKz2nWnIZuhqz8rEBLnEtp-BcuOJkTIXiBQ4onhRUbXOAppTiXIq9QqwK29Lhdq2Lsxt6iIC2L6hBh55wV2nMZ1HFdgmABXoBm_GJYCeh-d2yTnGCi4TQnCwzU6RXyVhsxE3qcCpa5cG4u-lQdd4NkeIe5nq9UuB1mz7VANwsCnugMJyXnSN0_kQxeYBaTKOng0z7koeKRLbYjZvDb3Uw7c8ntoJ6sAxiIBLEX8ChhRTZGgiSq0G7hlCMjdM7WhmU_O68lnIL_sVBTu1bpAgjZhRfEOREz1MRNhqJkgD9tA2CtxKH-CO4ou9EbJ-7WtbaiRHZ-md9Im4zUGx_XYeS_t74k1INHdTDbr4Juhma9yludIj_FMtqoVj0DgzZaPhN_F_qKDSCaw6wSHTDw%3D%3D
40,Business Systems Analyst,Shawcor,3.6,Edmonton,"SQL, Tableau, Power BI, Excel, MS office",https://www.glassdoor.com/partner/jobListing.htm?pos=1303&ao=1110586&s=58&guid=0000017f935e9b0b8b0482999f8d1e66&src=GD_JOB_AD&t=SR&vt=w&cs=1_f358f16c&cb=1647444925541&jobListingId=1007526024393&cpc=7AD1D84939BBEEF3&jrtk=3-0-1fu9lt6pen55m801-1fu9lt6psu1hm800-db08ee3e1e75670a--6NYlbfkN0Ck-tlYKa1JAuUwsENa0tS2f4U9BgQhvicAsni7vKXeYQnerwNuEwGmq3t5a0rSiHfsG7DTIJroIjejr4f6bbbgjD-5AeICLCsUzZqgA4dOmT9-W_Favh-7gD7mvH2zXeMucxrZnOaoYzmx09JXiFBANvwqytHH0Kq9tZCDyA6kh7ZzDwbjP4w07zyTQiFqmzjGaIPMNXg7s1dPRGk8OPCDzOPfrgNuFMg5lZJyLd3B7SsWMxdC160ugwdx8A4g6D40GJKJ7X145eKjVVpxje1XucvpzI8BZFVoOtAre_sezRPGDgl--_Aajo8HOI0QWXnRP7SZbpp8xX8kTy20Hd3i6q-kSHpvneEOAtYqia8637Lv-E8sdweOsNCHufEG8Yy7H84DmEfRyAtloCX6nPMF6sorMo6bBZM9S_9-Rv6BM43fBRTAG_N4TmUjrNY7YwVmnl4JGlBT5Q%3D%3D
41,"Data Analyst, Business Intelligence",Bell Canada,3.9,Toronto,"SQL, Excel",https://www.glassdoor.com/partner/jobListing.htm?pos=1530&ao=1136043&s=58&guid=0000017f935fffe7b5b9aaaf1a2ef495&src=GD_JOB_AD&t=SR&vt=w&cs=1_496a99c8&cb=1647445017025&jobListingId=1007714538163&jrtk=3-0-1fu9m002lu3ju801-1fu9m0033u1h8800-d0aec796bf809644-
42,Business Intelligence analyst,Accounting Advantage,4.0,Mississauga,"SQL, Power BI, Excel, MS office, Visual studio",https://www.glassdoor.com/partner/jobListing.htm?pos=1705&ao=1110586&s=58&guid=0000017f93613d5d8411fa7ec311c30b&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_5d9a3380&cb=1647445098368&jobListingId=1007685183576&cpc=8795CF9063CD573D&jrtk=3-0-1fu9m2fhdu3v7801-1fu9m2fhsn5cj800-39ca07d58510a354--6NYlbfkN0DnzZDUtsBq5dlbqQ2UZE4_57aaJTHejNOUW-K58UET9wfTIQ5FX0cWoAVeDA_uedVciBapbjKCgqnTqXRuvYbWFTNQG_fkhj8ag2-2wCm_y6b_Y5zvmjSjvjp7mjJJVR6EN_yluPSJHAgMFeULYHesSaST3ZpaBiabgBAndj2qYJFSZsNygo8Z8pItVGPeXtc9t0m35Yy9ODE_aX7s97XLavp8mnOJTw2d0i3d-xmC47hD5do9aDfRRp-6o7aSRiMX7rAoiRm1kdZmUgxH9Hc2x2e9myx0iHh8OtaFo1801YIRD3DQaSFaJpPqcHmJaeZwvsqe4pMkJDNmZQuLgGgEyfvcS39O5TIK7HOu9ysyR96_Fdjjo4XKov45atZnY0pj_bHbK8E2s8ZF1KgKHmzUKhlbOLT_hzq9YC5-bC_srgbjCETcYXbtgXA0iMubF1gPhZPDUhJ74kz36JNtEaAU2fyIXn1wTeOSoMZ91WwM6vnF4KZqaPR6
43,Business Intelligence Analyst (Remote),Passport Shipping,,Toronto,"SQL, Excel, Scala",https://www.glassdoor.com/partner/jobListing.htm?pos=1829&ao=1136043&s=58&guid=0000017f9361deca8e1ef88f65fab4b9&src=GD_JOB_AD&t=SR&vt=w&cs=1_24cdfd7a&cb=1647445139510&jobListingId=1007702807953&jrtk=3-0-1fu9m3nnju434801-1fu9m3no3mlu0800-ab26d14acfa159e1-
46,Data Analyst ( Permanent full time),Wingate Group,,Toronto,"Python, SQL, Tableau, Power BI, Excel, R, VB, VBA, Visual studio",https://www.glassdoor.com/partner/jobListing.htm?pos=114&ao=1136043&s=58&guid=0000017f9372059992d81c77938c87ab&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_b07ea025&cb=1647446198204&jobListingId=1007708834583&jrtk=3-0-1fu9n41jaq0ss801-1fu9n41jkn5f0800-f9b7005fe7b591d2-
47,Stream 1: Data Systems Analyst Stream 2: Remote Sensing Analyst,Natural Resources Canada,3.7,Victoria,"Python, C++, SQL, Azure, R, AWS",https://www.glassdoor.com/partner/jobListing.htm?pos=113&ao=1136043&s=58&guid=0000017f9372059992d81c77938c87ab&src=GD_JOB_AD&t=SR&vt=w&cs=1_df1b3fc0&cb=1647446198204&jobListingId=1007720175518&jrtk=3-0-1fu9n41jaq0ss801-1fu9n41jkn5f0800-ccbe839c01f07826-
48,Data Analyst,⠀RxDefine,,Toronto,"Python, Pandas, Numpy, SQL, Metabase, R",https://www.glassdoor.com/partner/jobListing.htm?pos=111&ao=1136043&s=58&guid=0000017f9372059992d81c77938c87ab&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_d2df3a41&cb=1647446198203&jobListingId=1007720004449&jrtk=3-0-1fu9n41jaq0ss801-1fu9n41jkn5f0800-e1fbe28f8f0e6b05-
49,"Business Strategy SQL Data Analyst - Full-time - $95,000 base - Toronto",CorGTA Inc.,5.0,Toronto,"SQL, Tableau",https://www.glassdoor.com/partner/jobListing.htm?pos=106&ao=1110586&s=58&guid=0000017f9372059992d81c77938c87ab&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_26310e7d&cb=1647446198202&jobListingId=1007718447544&cpc=8795CF9063CD573D&jrtk=3-0-1fu9n41jaq0ss801-1fu9n41jkn5f0800-041d84a9b4b72576--6NYlbfkN0Dkh866153otbRJ8nVMuEXnXPd315JS377__3VyD6HnNQkmcaOHMemmy5pLrNV6j0VfX29IHBevo7RnoKIpgPa8vuMxhf_1oXo6H-bL1dkl7wVzwuTmXzsKYkOK7joidJUTI2AHiGMaRtUsGupG3oJcCThdtHwAi37I6dzRhwph9tLfmpJ5_DJdEOiIhnl0d3vldYrUSLvWNBymDwydmfrU6RKBtzGC80XrJ298JKuSV0uPj4AH_fZFRwTdqH6grOBeUWZTicOMcOKPZw9h3uhfVLvXGwF1-36C3UmaXgZCzgsyxUM3ttUH1MIkcleIxkIlBngTDm5vnwabGDehSJjI7cWFiYbLLcXc9LvDNb1TuagtQ-chZgyKbP6MJfr31dH1IEng1PYBLScmy546WW_XQ-2jGKbWFuR_PzNxXEjX3S9bN8CPxfRtTGg9DVY7z3MmOXwwttg2mnga_1Uehl6WoKBaKuQcEy5_A9EcfKcPRld9syWEDyN6ulEDcrZaXu9pClg8ZqPgMg%3D%3D
50,VBA Developer- Data Analyst,InnovMarine Inc.,4.0,Toronto,"SQL, Excel, VB, VBA, Visual studio",https://www.glassdoor.com/partner/jobListing.htm?pos=126&ao=1136043&s=58&guid=0000017f9372059992d81c77938c87ab&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_52c3b813&cb=1647446198206&jobListingId=1007714791845&jrtk=3-0-1fu9n41jaq0ss801-1fu9n41jkn5f0800-e5ef92eed95f4e93-
52,SQL Data Analyst,Cognizant,3.9,Toronto,"Python, SQL",https://www.glassdoor.com/partner/jobListing.htm?pos=118&ao=1136043&s=58&guid=0000017f9372059992d81c77938c87ab&src=GD_JOB_AD&t=SR&vt=w&cs=1_bb2fa8ea&cb=1647446198205&jobListingId=1007706167919&jrtk=3-0-1fu9n41jaq0ss801-1fu9n41jkn5f0800-ef49b9670c5a4967-
53,Data Visualization Analyst,CGI,3.8,Vancouver,"SQL, Tableau, Power BI, Azure, Excel",https://www.glassdoor.com/partner/jobListing.htm?pos=124&ao=1136043&s=58&guid=0000017f9372059992d81c77938c87ab&src=GD_JOB_AD&t=SR&vt=w&cs=1_54cd6a4e&cb=1647446198206&jobListingId=1007717792483&jrtk=3-0-1fu9n41jaq0ss801-1fu9n41jkn5f0800-4cc8abdc195ee709-
54,Jr. Data Analyst,Blackstone Energy,3.8,Toronto,"Python, SQL, Power BI, Excel, R, Microsoft office, PowerPoint",https://www.glassdoor.com/partner/jobListing.htm?pos=121&ao=1136043&s=58&guid=0000017f9372059992d81c77938c87ab&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_607dc258&cb=1647446198206&jobListingId=1007707021665&jrtk=3-0-1fu9n41jaq0ss801-1fu9n41jkn5f0800-0f284df0c670083e-
55,Data Scientist / Analyst,iPartner Staffing,3.8,Ontario,"Python, SQL, R",https://www.glassdoor.com/partner/jobListing.htm?pos=102&ao=1110586&s=58&guid=0000017f9372059992d81c77938c87ab&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_e39c3aef&cb=1647446198202&jobListingId=1007717544375&cpc=451933188B21919D&jrtk=3-0-1fu9n41jaq0ss801-1fu9n41jkn5f0800-47d12336ff1da5bd--6NYlbfkN0B-EimVQqTc2tFIV6vuu5Q2yMpllFPYuV8Iz2jCwgQfkw-l4YPp5GzHKH7Tz3sIslot83pkplCrUuTUqPSrJFb9YOtOOxTe-sY-dhzoIoSRG5QLAGN_6FV0TLLE6_BDtHHv4zLTzQ-37-FAS_JHpubhAKGxzFIqYYHSMqL2vlQ1CwQjJlPUZurntmVoe-xO4a8JVCW5LRwuZX-Ms8HTpoqyCAH1OCyJe8tVKQs9WvQpNcW0AYfhn0gKvqm2Gve7sz7RE5G7FS52rM9m9cigZy6bE35GnItEhi9_XpGTOjE89WiG0F04hngsLVT0s_zWkWdjt57slNWpMmTZpBgB5FaNuhft981H8Y8fjnqU-iIjeUQPKLD7e1UQ7sVdpBfWxGaHPXG5NmYkZRYNk4k6wpLdNyYDbovdt5q2qDP1wtzW9t8i4Bzb-aP3-vu1ERWgjd41ytdMwop9DapM-V1NdT_CxU_AdWMUbwCAw8en65y5OORLTfqyVtu34S0XpizGLRs%3D
56,Data Analyst,York University,4.1,Toronto,"SQL, Tableau, Excel, AWS",https://www.glassdoor.com/partner/jobListing.htm?pos=127&ao=1136043&s=58&guid=0000017f9372059992d81c77938c87ab&src=GD_JOB_AD&t=SR&vt=w&cs=1_8e72fbaf&cb=1647446198206&jobListingId=1007713321155&jrtk=3-0-1fu9n41jaq0ss801-1fu9n41jkn5f0800-fa50ac4a33e31762-
58,Data Analyst Intern/Coop (Spring/Summer 2022),Bonsai,4.2,Remote,"SQL, Tableau, Excel, PowerPoint",https://www.glassdoor.com/partner/jobListing.htm?pos=115&ao=1136043&s=58&guid=0000017f9372059992d81c77938c87ab&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_2da7bf16&cb=1647446198205&jobListingId=1007714795024&jrtk=3-0-1fu9n41jaq0ss801-1fu9n41jkn5f0800-eb3557cde6b3f587-
59,Customer Data Analyst,Nova Scotia Power Inc.,3.8,Halifax,Tableau,https://www.glassdoor.com/partner/jobListing.htm?pos=119&ao=1136043&s=58&guid=0000017f9372059992d81c77938c87ab&src=GD_JOB_AD&t=SR&vt=w&cs=1_b59567b2&cb=1647446198205&jobListingId=1007717976596&jrtk=3-0-1fu9n41jaq0ss801-1fu9n41jkn5f0800-e841006e202ae17d-
60,Data Engineer / Analyst,Masterpiece Studio,,Remote,"Java, SQL, Scala, AWS, GCP",https://www.glassdoor.com/partner/jobListing.htm?pos=112&ao=1136043&s=58&guid=0000017f9372059992d81c77938c87ab&src=GD_JOB_AD&t=SR&vt=w&cs=1_81c581ae&cb=1647446198204&jobListingId=1007718361290&jrtk=3-0-1fu9n41jaq0ss801-1fu9n41jkn5f0800-563056087cfb8a12-
63,Data Analyst Co-op (remote optional),Spare Labs,4.8,Vancouver,"Excel, Metabase",https://www.glassdoor.com/partner/jobListing.htm?pos=117&ao=1136043&s=58&guid=0000017f9372059992d81c77938c87ab&src=GD_JOB_AD&t=SR&vt=w&cs=1_deae74d3&cb=1647446198205&jobListingId=1007620258181&jrtk=3-0-1fu9n41jaq0ss801-1fu9n41jkn5f0800-91e89898043da228-
64,Data Analyst,Oracle,3.8,Kitchener,"Java, SQL",https://www.glassdoor.com/partner/jobListing.htm?pos=128&ao=1136043&s=58&guid=0000017f9372059992d81c77938c87ab&src=GD_JOB_AD&t=SR&vt=w&cs=1_467fd4aa&cb=1647446198206&jobListingId=1007519817772&jrtk=3-0-1fu9n41jaq0ss801-1fu9n41jkn5f0800-4df3555a5c21b9bc-
66,Data Analyst,Insight Global,3.9,Toronto,"Python, SQL, Power BI",https://www.glassdoor.com/partner/jobListing.htm?pos=105&ao=1110586&s=58&guid=0000017f9372059992d81c77938c87ab&src=GD_JOB_AD&t=SR&vt=w&cs=1_0f1ec3db&cb=1647446198202&jobListingId=1007720002445&cpc=8795CF9063CD573D&jrtk=3-0-1fu9n41jaq0ss801-1fu9n41jkn5f0800-f7bf8197ec4f0d0f--6NYlbfkN0BKkHZu3wF05EeDimN_p6sYpKCMArvwa95YdH7UpkaBCqc7l59ErwqcPIfFWH01vVZKBX129zFjfSjqNulYwD8ObY6VTx40zUvCvtfOuFK3UdxByMaWd9NWuCuAf5QkOrt-tKBswBdcDhjV9ok7uFKEce7VIvOK7le2hnD3PPioTahf1ypvJ2RQq44w_yRHEO3rD-zKZ9pijiEE9Q6FU4rweeBeJDB777Ly4HlN5TYVYlhDQEeXdJegDz_wlqQQBjbOq2Qes-HxdKZKudzLI7lRhI_mo6f2IYYxyW6Uf-h6IJ_eoSWEaKkijCzfK2XcLuLLrV7rXZDjMVMHWKwuFnEGwSYvV2BRWzQW9cHerx3Nqki3_xMuIgd3EJLMoOkkxJKVwuWVHZInZUNogy0mNu4VdyY59myDFf1pm2M1vuSiJDZJJK6iehlUzs6v1Rglo4WRMlw2DNz3Omf6G13B52sdQi87BnX6KvJ26i-RoOuNqg%3D%3D
67,Data Analyst,University of Saskatchewan,4.2,Saskatoon,"SQL, Excel",https://www.glassdoor.com/partner/jobListing.htm?pos=123&ao=1136043&s=58&guid=0000017f9372059992d81c77938c87ab&src=GD_JOB_AD&t=SR&vt=w&cs=1_9948cf7a&cb=1647446198206&jobListingId=1007678374690&jrtk=3-0-1fu9n41jaq0ss801-1fu9n41jkn5f0800-97cfbce9ff522b28-
68,Technical Business Analyst - Big Data - 334409,Procom,4.1,Toronto,"Python, R, Hadoop",https://www.glassdoor.com/partner/jobListing.htm?pos=108&ao=1110586&s=58&guid=0000017f9372059992d81c77938c87ab&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_8f970d5b&cb=1647446198203&jobListingId=1007717846326&cpc=F41FEAB56D215062&jrtk=3-0-1fu9n41jaq0ss801-1fu9n41jkn5f0800-ec3de62a5694baf6--6NYlbfkN0BreR47D9bMWJ28XlwS8rs2_GIFY3-vSdy_Xwl-swcV-nLMwXF3u7nt_W1_ybLH0QMLqTYJhqeBk0hwg8Anos1NaRo4JiqSghQMd-RlN6042lfAG5q3ZWOxVowKVRMRL34Gb1lq1waIjCf4VPLg8bpsbO8F-ye6ul-qbIS2qkhHYpfjgGWppIURfZwM3ksqd1u0gkxb7cbFERQkrZ0_0lcx0SPrEBJ9Yv197oZ6o1ctArpck-uHBD7TlDVGL_b_ZqHjvpl6vnbcY8BM2CmTKyElVCWEIETqj-5ZHi8Ev1N6aLCFkA9LlujjQnH1ZbNb-1rqZql1cb7qv1cG7jkCMLZWGTz4kDHyyv57woy-YCAQpnadnowwagPqZLJMqVG794aYeuzdd4HRrDLELpirVPjxvo072v4kTZBvs9VapAqerbmD7Pj_cgW9uhnwd4KGgtFzqacgJk2nsaEf_CrFsAv31vgXH3TVxdn8J5U_f9u_4li3LpSpVIv8kJejoqJ0g6tSo7_2VDzkkLSPv-tUk-J5TJwpPb6kKCbUP8XCqNJfpU-ZnuKuLWyCSLJPzkEmFUU%3D
70,Inventory Control Analyst,Canada Goose Inc.,3.6,Toronto,"Excel, Microsoft office, AWS",https://www.glassdoor.com/partner/jobListing.htm?pos=104&ao=1110586&s=58&guid=0000017f9372059992d81c77938c87ab&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_ec0b9dac&cb=1647446198202&jobListingId=1007719147937&cpc=149B3D5996025BBA&jrtk=3-0-1fu9n41jaq0ss801-1fu9n41jkn5f0800-a3e3576bc849e36f--6NYlbfkN0DS8a26ovoDmDVWKnecPTLFR8SHVHLxO_NaDhkaouMlpRBQVxuxbv2csLUuPuwEwOuVvQ2LDDQH4TJmYP1bNTWn3yFRpEk0xuTxb_Thff5Ar0-4PhtjiCacyYczE_QkIn08JoD_naxnrejruCLN-4fkz5ecTq5NaA_PrVO8jaaeZ26tSsuoIeRZu_qyFjHHaXOYtDBsRaQWyIUTa_SByer3atg4yk0sLc4RYYxge_8bU59-RHiOKcbzS9N-6eogeDjfjZNZ8yMOQoVMZr6Rr19zJmPTtO00nesC9BExyc5KvuYjVzLXv3HPTcA0Z9JbLXiTwmEFV2y0Nk9XZCxdtbVezV294fgSjlQldb1XoPAZUxkNzYzznf0_E5yJsz-icHDvopPT0zQS972nAhmNPWajzbIQ4Lnopx0QlLJd6JygZl8QvkB0YWeYO26JAhUti-j6DSSi8rHkpPyzXyX-i5j2UjQDuYpU-Y64sUT-4RnJ4rlxssqCmZKcSg9L-DAMcfA-wTJVj07oKNbjy4wGMHhtYGGm0RUowE8056P5cGFISb_SUalJyM5pnxIw-RV1X0n4POGYstN2Bg%3D%3D
71,Business Analyst – AML Data Management w SQL/Python - 334255,Procom,4.1,Toronto,"Python, SQL, Tableau, Hadoop",https://www.glassdoor.com/partner/jobListing.htm?pos=109&ao=1110586&s=58&guid=0000017f9372059992d81c77938c87ab&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_bc76b46a&cb=1647446198203&jobListingId=1007714732924&cpc=2CAED5C921A5F994&jrtk=3-0-1fu9n41jaq0ss801-1fu9n41jkn5f0800-7cfc014f2346ed78--6NYlbfkN0BreR47D9bMWJ28XlwS8rs2_GIFY3-vSdy_Xwl-swcV-nLMwXF3u7nt_W1_ybLH0QP5L-wHBRQfj0HSXwvTO7Y0UO3yaS3FspO3x5sHIjBOcmjDBflY2A9Orr8MM_zIvDphDfxh6LrJg_qmmT8WAr5IjL_02wxcf8pXwdvKnkdpWCETq8dj4BSGhWqdfAdeJVuo62UgZV87SzA1QVl0EuH5JtbNKTkJeIVJmtUbB7coJGWs13iu4c15oLxKLUMSdII1IKPKPlPwzoPNhPdeKP1Gli3Cuw2vMjH4BMPV60epeMtW1CYsChvPpES6es_qyG_gMa0bQZXimbckLAKNWkTbxhVscj5FQiv5736XVArKK045OvAXQoMM9j3x8bNSQ1AxGJibOZwaO-uI74IlEVXzeTvGcLaotSOJh4O5vRlBfRCwc1McNIdcfGdT7GzuEwWYbeiumW-IZ2cvhSTNd1KFNWAXhpI5XKmurjF-3j_-PKn0EfZHV8N8VDRprrPdoznF5jR53ueAPVOY7pvRIZiryiv2mYQ6r6w4EBOORMTli6csFmL-z_QksVMZPPjHNNo%3D
72,Junior Data Analyst,Beta-Calco,4.0,Toronto,"Python, SQL, Tableau, Power BI, Excel, PowerPoint",https://www.glassdoor.com/partner/jobListing.htm?pos=129&ao=1136043&s=58&guid=0000017f9372059992d81c77938c87ab&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_6c40a36e&cb=1647446198206&jobListingId=1007705890704&jrtk=3-0-1fu9n41jaq0ss801-1fu9n41jkn5f0800-87199b2dd16ddee2-
74,FL Junior Data Analyst,Fujitsu,3.6,Vancouver,Excel,https://www.glassdoor.com/partner/jobListing.htm?pos=116&ao=1136043&s=58&guid=0000017f9372059992d81c77938c87ab&src=GD_JOB_AD&t=SR&vt=w&cs=1_24157139&cb=1647446198205&jobListingId=1007667651689&jrtk=3-0-1fu9n41jaq0ss801-1fu9n41jkn5f0800-d49e8c0312394205-
75,Intern Business Analyst,Air Liquide,3.8,Quebec,"Python, Power BI, Azure, Excel, AWS",https://www.glassdoor.com/partner/jobListing.htm?pos=205&ao=1110586&s=58&guid=0000017f9372cc5296844a4f83ecba21&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_9c80e4b2&cb=1647446249079&jobListingId=1007698251081&cpc=1CBFC3E34E2A31FF&jrtk=3-0-1fu9n5j8ou452801-1fu9n5j96u1mq800-cf6bcbb762c84b36--6NYlbfkN0Cu05qV-dBeY4HOo5oCKPuD8N1Xr-YezRPSDmxFwbocUaxAMY9ufUQbJZSy6_dH4DlbEM1dKDiTT5STBOBkKxicHBwIokN8dwAMitWzU_zFBFJWiX7Zdl0EnQgecpUsHY7UW0e_GsAJoTxwdPCdz627NnIt9XMsS7RBWVcRoyN4gQuNu01atWWHpD9C-qFTcYCqPzEebbKKcPne7gx1aCevaF2a9KZb9biRcrnKcZus0sQHWrU0dHrh3yFOK250aDCSyn8f8_9oeNeZvSujvGM8sabI6s6m96HDWeS6IOyc19pti-ojxNj48LJ8PeKTtny1ObbZSaRJfqkzhE2CerojWHAYvz9Iihjf0Se4waCmgiYSQchwxd3jWA3kgm2b1ATxZxLosST0zwbNeAEE9anh2D0jNOHCAz9gGNTSAYYTwfsfq3VqJADgUTqzowGQ-_j2OdELDzpClfLfI96syZU5gIgDXGgGkKAna-A1hP0rrHPrAVcqrU4dZR753AuwaUGPtdKabBqn3jUVfpDSevETAlQXboQ432C0M5zEPq3ZOewZK8CVU0A2cti32222gl1dKQsfga5i1W-CR-P-pj9gXZHsDRtCkHWeDl52Cw9uMMyEXguKNazDCrRuk6660dGE0XmoPagWaJUm9PlbREJOtPpFdCr3t8aUeNC4loJv7C-F0A7MMhLM
